nan	nan	nan	nan	nan	nan	nan	nan	121	90.89701394
nan	nan	nan	nan	nan	nan	nan	nan	121.5	90.9949126
nan	nan	nan	nan	nan	nan	nan	nan	122	91.10343955
nan	nan	nan	nan	nan	nan	nan	nan	122.5	91.13969097
nan	nan	nan	nan	nan	nan	nan	nan	123	91.19673435
nan	nan	nan	nan	nan	nan	nan	nan	123.5	91.33193926
nan	nan	nan	nan	nan	nan	nan	nan	124	91.4676748
nan	nan	nan	nan	nan	nan	nan	nan	124.5	91.66176031
nan	nan	nan	nan	nan	nan	nan	nan	125	91.89399242
nan	nan	nan	nan	nan	nan	nan	nan	125.5	92.06387437
nan	nan	nan	nan	nan	nan	nan	nan	126	92.25599575
nan	nan	nan	nan	nan	nan	nan	nan	126.5	92.44381098
nan	nan	nan	nan	nan	nan	nan	nan	127	92.54080108
nan	nan	nan	nan	nan	nan	nan	nan	127.5	92.73560298
nan	nan	nan	nan	nan	nan	nan	nan	128	92.85519236
nan	nan	nan	nan	nan	nan	nan	nan	128.5	93.03535753
nan	nan	nan	nan	nan	nan	nan	nan	129	93.16148621
nan	nan	nan	nan	nan	nan	nan	nan	129.5	93.22197213
nan	nan	nan	nan	nan	nan	nan	nan	130	93.41513656
nan	nan	nan	nan	nan	nan	nan	nan	130.5	93.68182096
nan	nan	nan	nan	nan	nan	nan	nan	131	93.91687557
nan	nan	nan	nan	nan	nan	nan	nan	131.5	93.98995692
nan	nan	nan	nan	nan	nan	nan	nan	132	94.1592006
nan	nan	nan	nan	nan	nan	nan	nan	132.5	94.24413549
nan	nan	nan	nan	nan	nan	nan	nan	133	94.45454212
nan	nan	nan	nan	nan	nan	nan	nan	133.5	94.64329376
nan	nan	nan	nan	nan	nan	nan	nan	134	94.77546306
nan	nan	nan	nan	nan	nan	nan	nan	134.5	94.97756985
nan	nan	nan	nan	nan	nan	nan	nan	135	95.02393294
nan	nan	nan	nan	nan	nan	nan	nan	135.5	95.12847905
nan	nan	nan	nan	nan	nan	nan	nan	136	95.30343217
nan	nan	nan	nan	nan	nan	nan	nan	136.5	95.56165175
nan	nan	nan	nan	nan	nan	nan	nan	137	95.76252257
nan	nan	nan	nan	nan	nan	nan	nan	137.5	96.0301999
nan	nan	nan	nan	nan	nan	nan	nan	138	96.24585401
nan	nan	nan	nan	nan	nan	nan	nan	138.5	96.46891894
nan	nan	nan	nan	nan	nan	nan	nan	139	96.56583016
nan	nan	nan	nan	nan	nan	nan	nan	139.5	96.5961711
nan	nan	nan	nan	nan	nan	nan	nan	140	96.75437781
nan	nan	nan	nan	nan	nan	nan	nan	140.5	96.91944495
nan	nan	nan	nan	nan	nan	nan	nan	141	97.10378896
nan	nan	nan	nan	nan	nan	nan	nan	141.5	97.23960683
nan	nan	nan	nan	nan	nan	nan	nan	142	97.43190383
nan	nan	nan	nan	nan	nan	nan	nan	142.5	97.56278473
nan	nan	nan	nan	nan	nan	nan	nan	143	97.74435007
nan	nan	nan	nan	nan	nan	nan	nan	143.5	97.80718236
nan	nan	nan	nan	nan	nan	nan	nan	144	97.99637297
nan	nan	nan	nan	nan	nan	nan	nan	144.5	98.12943029
nan	nan	nan	nan	nan	nan	nan	nan	145	98.27575471
nan	nan	nan	nan	nan	nan	nan	nan	145.5	98.31402923
nan	nan	nan	nan	nan	nan	nan	nan	146	98.34595735
nan	nan	nan	nan	nan	nan	nan	nan	146.5	98.41630406
nan	nan	nan	nan	nan	nan	nan	nan	147	98.46755614
nan	nan	nan	nan	nan	nan	nan	nan	147.5	98.58958785
nan	nan	nan	nan	nan	nan	nan	nan	148	98.62821462
nan	nan	nan	nan	nan	nan	nan	nan	148.5	98.7120556
nan	nan	nan	nan	nan	nan	nan	nan	149	98.75728585
nan	nan	nan	nan	nan	nan	nan	nan	149.5	98.81552687
nan	nan	nan	nan	nan	nan	nan	nan	150	98.84144358
nan	nan	nan	nan	nan	nan	nan	nan	150.5	98.87386705
nan	nan	nan	nan	nan	nan	nan	nan	151	98.90632123
nan	nan	nan	nan	nan	nan	nan	nan	151.5	98.93880617
nan	nan	nan	nan	nan	nan	nan	nan	152	98.9778288
nan	nan	nan	nan	nan	nan	nan	nan	152.5	98.95831193
nan	nan	nan	nan	nan	nan	nan	nan	153	99.01038164
nan	nan	nan	nan	nan	nan	nan	nan	153.5	99.01689592
nan	nan	nan	nan	nan	nan	nan	nan	154	99.04948591
nan	nan	nan	nan	nan	nan	nan	nan	154.5	99.04296543
nan	nan	nan	nan	nan	nan	nan	nan	155	99.06253059
nan	nan	nan	nan	nan	nan	nan	nan	155.5	99.05600763
nan	nan	nan	nan	nan	nan	nan	nan	156	99.04296543
nan	nan	nan	nan	nan	nan	nan	nan	156.5	99.05600763
nan	nan	nan	nan	nan	nan	nan	nan	157	99.05600763
nan	nan	nan	nan	nan	nan	nan	nan	157.5	99.06253059
nan	nan	nan	nan	nan	nan	nan	nan	158	99.03644619
nan	nan	nan	nan	nan	nan	nan	nan	158.5	99.05600763
nan	nan	nan	nan	nan	nan	nan	nan	159	99.02992819
nan	nan	nan	nan	nan	nan	nan	nan	159.5	99.05600763
nan	nan	nan	nan	nan	nan	nan	nan	160	99.02341144
nan	nan	nan	nan	nan	nan	nan	nan	160.5	99.0038686
nan	nan	nan	nan	nan	nan	nan	nan	161	98.9778288
nan	nan	nan	nan	nan	nan	nan	nan	161.5	98.95180878
nan	nan	nan	nan	nan	nan	nan	nan	162	98.98433689
nan	nan	nan	nan	nan	nan	nan	nan	162.5	98.97132194
nan	nan	nan	nan	nan	nan	nan	nan	163	98.97132194
nan	nan	nan	nan	nan	nan	nan	nan	163.5	98.95831193
nan	nan	nan	nan	nan	nan	nan	nan	164	98.95831193
nan	nan	nan	nan	nan	nan	nan	nan	164.5	98.91281576
nan	nan	nan	nan	nan	nan	nan	nan	165	98.89982793
nan	nan	nan	nan	nan	nan	nan	nan	165.5	98.89982793
nan	nan	nan	nan	nan	nan	nan	nan	166	98.88684503
nan	nan	nan	nan	nan	nan	nan	nan	166.5	98.90632123
nan	nan	nan	nan	nan	nan	nan	nan	167	98.88035543
nan	nan	nan	nan	nan	nan	nan	nan	167.5	98.88684503
nan	nan	nan	nan	nan	nan	nan	nan	168	98.84792582
nan	nan	nan	nan	nan	nan	nan	nan	168.5	98.84144358
nan	nan	nan	nan	nan	nan	nan	nan	169	98.82848278
nan	nan	nan	nan	nan	nan	nan	nan	169.5	98.80905076
nan	nan	nan	nan	nan	nan	nan	nan	170	98.80905076
nan	nan	nan	nan	nan	nan	nan	nan	170.5	98.7961022
nan	nan	nan	nan	nan	nan	nan	nan	171	98.80905076
nan	nan	nan	nan	nan	nan	nan	nan	171.5	98.7961022
nan	nan	nan	nan	nan	nan	nan	nan	172	98.78962975
nan	nan	nan	nan	nan	nan	nan	nan	172.5	98.77668853
nan	nan	nan	nan	nan	nan	nan	nan	173	98.77021975
nan	nan	nan	nan	nan	nan	nan	nan	173.5	98.73143268
nan	nan	nan	nan	nan	nan	nan	nan	174	98.74435683
nan	nan	nan	nan	nan	nan	nan	nan	174.5	98.7120556
nan	nan	nan	nan	nan	nan	nan	nan	175	98.72497244
nan	nan	nan	nan	nan	nan	nan	nan	175.5	98.67333427
nan	nan	nan	nan	nan	nan	nan	nan	176	98.65399
nan	nan	nan	nan	nan	nan	nan	nan	176.5	98.66043688
nan	nan	nan	nan	nan	nan	nan	nan	177	98.64754434
nan	nan	nan	nan	nan	nan	nan	nan	177.5	98.67978479
nan	nan	nan	nan	nan	nan	nan	nan	178	98.63465665
nan	nan	nan	nan	nan	nan	nan	nan	178.5	98.66043688
nan	nan	nan	nan	nan	nan	nan	nan	179	98.6024586
nan	nan	nan	nan	nan	nan	nan	nan	179.5	98.58958785
nan	nan	nan	nan	nan	nan	nan	nan	180	98.53172919

